colorNoise,sizeNoise,alpha,speakerProb,language
0.7,0.8,5,0.5282550219720681,"Spanish
-postnom.
-conj."
0.7,0.8,10,0.5028573727613173,"Spanish
-postnom.
-conj."
0.7,0.8,15,0.5005117566655054,"Spanish
-postnom.
-conj."
0.7,0.8,20,0.5004319435652078,"Spanish
-postnom.
-conj."
0.7,0.9,1,0.4583477159147533,"Spanish
-postnom.
-conj."
0.7,0.9,2.5,0.5169415140530965,"Spanish
-postnom.
-conj."
0.7,0.9,5,0.45647987045355026,"Spanish
-postnom.
-conj."
0.7,0.9,10,0.38594962993899107,"Spanish
-postnom.
-conj."
0.7,0.9,15,0.33187054400017935,"Spanish
-postnom.
-conj."
0.7,0.9,20,0.28230069504958194,"Spanish
-postnom.
-conj."
0.7,1,1,0.4915102929672809,"Spanish
-postnom.
-conj."
0.7,1,2.5,0.47830777932108176,"Spanish
-postnom.
-conj."
0.7,1,5,0.3845842990188557,"Spanish
-postnom.
-conj."
0.7,1,10,0.269043787114994,"Spanish
-postnom.
-conj."
0.7,1,15,0.1824268798055534,"Spanish
-postnom.
-conj."
0.7,1,20,0.11920293931463243,"Spanish
-postnom.
-conj."
0.8,0.5,1,0.2638793600448837,"Spanish
-postnom.
-conj."
0.8,0.5,2.5,0.317351685474807,"Spanish
-postnom.
-conj."
0.8,0.5,5,0.3476783960390057,"Spanish
-postnom.
-conj."
0.8,0.5,10,0.29900107315545066,"Spanish
-postnom.
-conj."
0.8,0.5,15,0.2089313914193062,"Spanish
-postnom.
-conj."
0.8,0.5,20,0.13426630518700683,"Spanish
-postnom.
-conj."
0.8,0.6,1,0.3254462526225669,"Spanish
-postnom.
-conj."
0.8,0.6,2.5,0.471209814358873,"Spanish
-postnom.
-conj."
0.8,0.6,5,0.619821994710201,"Spanish
-postnom.
-conj."
0.8,0.6,10,0.7790583165593026,"Spanish
-postnom.
-conj."
0.8,0.6,15,0.8743975626808402,"Spanish
-postnom.
-conj."
0.8,0.6,20,0.9322229961701815,"Spanish
-postnom.
-conj."
0.8,0.7,1,0.38286462571166685,"Spanish
-postnom.
-conj."
0.8,0.7,2.5,0.5529681160299939,"Spanish
-postnom.
-conj."
0.8,0.7,5,0.6472923549867391,"Spanish
-postnom.
-conj."
0.8,0.7,10,0.7254187055246817,"Spanish
-postnom.
-conj."
0.8,0.7,15,0.7974220061631684,"Spanish
-postnom.
-conj."
0.8,0.7,20,0.8588529711270818,"Spanish
-postnom.
-conj."
0.8,0.8,1,0.4331613697618736,"Spanish
-postnom.
-conj."
0.8,0.8,2.5,0.563667194224414,"Spanish
-postnom.
-conj."
0.8,0.8,5,0.573895737999313,"Spanish
-postnom.
-conj."
0.8,0.8,10,0.5869759622635822,"Spanish
-postnom.
-conj."
0.8,0.8,15,0.6235206800763109,"Spanish
-postnom.
-conj."
0.8,0.8,20,0.6616761535104538,"Spanish
-postnom.
-conj."
0.8,0.9,1,0.4739376945538685,"Spanish
-postnom.
-conj."
0.8,0.9,2.5,0.5336623569773871,"Spanish
-postnom.
-conj."
0.8,0.9,5,0.482214928989794,"Spanish
-postnom.
-conj."
0.8,0.9,10,0.4280036009572402,"Spanish
-postnom.
-conj."
0.8,0.9,15,0.39160605433851825,"Spanish
-postnom.
-conj."
0.8,0.9,20,0.35717628198900864,"Spanish
-postnom.
-conj."
0.8,1,1,0.5035115392335314,"Spanish
-postnom.
-conj."
0.8,1,2.5,0.4853416392680675,"Spanish
-postnom.
-conj."
0.8,1,5,0.38767488033555486,"Spanish
-postnom.
-conj."
0.8,1,10,0.2691609599702395,"Spanish
-postnom.
-conj."
0.8,1,15,0.1824297873908392,"Spanish
-postnom.
-conj."
0.8,1,20,0.11920300167933545,"Spanish
-postnom.
-conj."
0.9,0.5,1,0.2883039420955593,"Spanish
-postnom.
-conj."
0.9,0.5,2.5,0.34344870773517666,"Spanish
-postnom.
-conj."
0.9,0.5,5,0.36368984692447814,"Spanish
-postnom.
-conj."
0.9,0.5,10,0.28924122602373536,"Spanish
-postnom.
-conj."
0.9,0.5,15,0.19228777143693346,"Spanish
-postnom.
-conj."
0.9,0.5,20,0.12230172839434068,"Spanish
-postnom.
-conj."
0.9,0.6,1,0.34984408850038234,"Spanish
-postnom.
-conj."
0.9,0.6,2.5,0.49464544259079146,"Spanish
-postnom.
-conj."
0.9,0.6,5,0.6413297272871274,"Spanish
-postnom.
-conj."
0.9,0.6,10,0.8023123884540717,"Spanish
-postnom.
-conj."
0.9,0.6,15,0.8891283112646352,"Spanish
-postnom.
-conj."
0.9,0.6,20,0.937805841242491,"Spanish
-postnom.
-conj."
0.9,0.7,1,0.4055983836591691,"Spanish
-postnom.
-conj."
0.9,0.7,2.5,0.5725514939899017,"Spanish
-postnom.
-conj."
0.9,0.7,5,0.6842202056341088,"Spanish
-postnom.
-conj."
0.9,0.7,10,0.7982040100943524,"Spanish
-postnom.
-conj."
0.9,0.7,15,0.8779534080185117,"Spanish
-postnom.
-conj."
0.9,0.7,20,0.9309433099734273,"Spanish
-postnom.
-conj."
0.9,0.8,1,0.45308830533404526,"Spanish
-postnom.
-conj."
0.9,0.8,2.5,0.5798812426861162,"Spanish
-postnom.
-conj."
0.9,0.8,5,0.6090724830050125,"Spanish
-postnom.
-conj."
0.9,0.8,10,0.6516788141493837,"Spanish
-postnom.
-conj."
0.9,0.8,15,0.7125729182061967,"Spanish
-postnom.
-conj."
0.9,0.8,20,0.7697993433117529,"Spanish
-postnom.
-conj."
0.9,0.9,1,0.49048327273304326,"Spanish
-postnom.
-conj."
0.9,0.9,2.5,0.5452815820647485,"Spanish
-postnom.
-conj."
0.9,0.9,5,0.5033902925458175,"Spanish
-postnom.
-conj."
0.9,0.9,10,0.4622575795378433,"Spanish
-postnom.
-conj."
0.9,0.9,15,0.44133448664028346,"Spanish
-postnom.
-conj."
0.9,0.9,20,0.4219499634179755,"Spanish
-postnom.
-conj."
0.9,1,1,0.5166220579561304,"Spanish
-postnom.
-conj."
0.9,1,2.5,0.49067947375043225,"Spanish
-postnom.
-conj."
0.9,1,5,0.39115782421817824,"Spanish
-postnom.
-conj."
0.9,1,10,0.2693560663659084,"Spanish
-postnom.
-conj."
0.9,1,15,0.18243661102917308,"Spanish
-postnom.
-conj."
0.9,1,20,0.11920320689605356,"Spanish
-postnom.
-conj."
1,0.5,1,0.31729695949530756,"Spanish
-postnom.
-conj."
1,0.5,2.5,0.3591078546003027,"Spanish
-postnom.
-conj."
1,0.5,5,0.3722814236158818,"Spanish
-postnom.
-conj."
1,0.5,10,0.27961027178945264,"Spanish
-postnom.
-conj."
1,0.5,15,0.1822790564053127,"Spanish
-postnom.
-conj."
1,0.5,20,0.11663089476818658,"Spanish
-postnom.
-conj."
1,0.6,1,0.37811850497668753,"Spanish
-postnom.
-conj."
1,0.6,2.5,0.5067166602997574,"Spanish
-postnom.
-conj."
1,0.6,5,0.6511760686845058,"Spanish
-postnom.
-conj."
1,0.6,10,0.7999799483646203,"Spanish
-postnom.
-conj."
1,0.6,15,0.8726325896541096,"Spanish
-postnom.
-conj."
1,0.6,20,0.9147209259575306,"Spanish
-postnom.
-conj."
1,0.7,1,0.43140856263945976,"Spanish
-postnom.
-conj."
1,0.7,2.5,0.5827160746816036,"Spanish
-postnom.
-conj."
1,0.7,5,0.7089960926652943,"Spanish
-postnom.
-conj."
1,0.7,10,0.8449411936731478,"Spanish
-postnom.
-conj."
1,0.7,15,0.9221016425154428,"Spanish
-postnom.
-conj."
1,0.7,20,0.9631255099358964,"Spanish
-postnom.
-conj."
1,0.8,1,0.4753720313156715,"Spanish
-postnom.
-conj."
1,0.8,2.5,0.5893929729527411,"Spanish
-postnom.
-conj."
1,0.8,5,0.6363006956006221,"Spanish
-postnom.
-conj."
1,0.8,10,0.7013934417782041,"Spanish
-postnom.
-conj."
1,0.8,15,0.7754611746266197,"Spanish
-postnom.
-conj."
1,0.8,20,0.8384976585111854,"Spanish
-postnom.
-conj."
1,0.9,1,0.5088796963074745,"Spanish
-postnom.
-conj."
1,0.9,2.5,0.5528613881811014,"Spanish
-postnom.
-conj."
1,0.9,5,0.5210650635209277,"Spanish
-postnom.
-conj."
1,0.9,10,0.49056722786319923,"Spanish
-postnom.
-conj."
1,0.9,15,0.48257965815438403,"Spanish
-postnom.
-conj."
1,0.9,20,0.47657896833664726,"Spanish
-postnom.
-conj."
1,1,1,0.5313761846116332,"Spanish
-postnom.
-conj."
1,1,2.5,0.4944841775388138,"Spanish
-postnom.
-conj."
1,1,5,0.394918283791182,"Spanish
-postnom.
-conj."
1,1,10,0.26965206628182753,"Spanish
-postnom.
-conj."
1,1,15,0.18245046926470423,"Spanish
-postnom.
-conj."
1,1,20,0.11920376200814743,"Spanish
-postnom.
-conj."
0.5,0.5,1,0.08051086609909748,"Spanish
-postnom."
0.5,0.5,2.5,0.07612608560507099,"Spanish
-postnom."
0.5,0.5,5,0.06851715476529924,"Spanish
-postnom."
0.5,0.5,10,0.05298538940427133,"Spanish
-postnom."
0.5,0.5,15,0.03857019324547177,"Spanish
-postnom."
0.5,0.5,20,0.026626744729800228,"Spanish
-postnom."
0.5,0.6,1,0.10366494293330068,"Spanish
-postnom."
0.5,0.6,2.5,0.12365185201541382,"Spanish
-postnom."
0.5,0.6,5,0.12083044048966003,"Spanish
-postnom."
0.5,0.6,10,0.059153505520156774,"Spanish
-postnom."
0.5,0.6,15,0.020299133757371305,"Spanish
-postnom."
0.5,0.6,20,0.006211931927426538,"Spanish
-postnom."
0.5,0.7,1,0.12505622467799357,"Spanish
-postnom."
0.5,0.7,2.5,0.13409842003839476,"Spanish
-postnom."
0.5,0.7,5,0.0697083617474084,"Spanish
-postnom."
0.5,0.7,10,0.008006708068430228,"Spanish
-postnom."
0.5,0.7,15,0.0007482638307846923,"Spanish
-postnom."
0.5,0.7,20,0.0000682702705042328,"Spanish
-postnom."
0.5,0.8,1,0.14244447078017874,"Spanish
-postnom."
0.5,0.8,2.5,0.11203186874780759,"Spanish
-postnom."
0.5,0.8,5,0.028605446851019213,"Spanish
-postnom."
0.5,0.8,10,0.000972973299047839,"Spanish
-postnom."
0.5,0.8,15,0.000030512461187429522,"Spanish
-postnom."
0.5,0.8,20,9.536666837746285e-7,"Spanish
-postnom."
0.5,0.9,1,0.1540508565177925,"Spanish
-postnom."
0.5,0.9,2.5,0.0812707049790697,"Spanish
-postnom."
0.5,0.9,5,0.01088092428624968,"Spanish
-postnom."
0.5,0.9,10,0.00012591711322304695,"Spanish
-postnom."
0.5,0.9,15,0.000001413938263041469,"Spanish
-postnom."
0.5,0.9,20,1.5870052452790352e-8,"Spanish
-postnom."
0.5,1,1,0.15886644577254125,"Spanish
-postnom."
0.5,1,2.5,0.054774480292720015,"Spanish
-postnom."
0.5,1,5,0.004069444356230644,"Spanish
-postnom."
0.5,1,10,0.000016934019735547266,"Spanish
-postnom."
0.5,1,15,6.969169274976963e-8,"Spanish
-postnom."
0.5,1,20,2.867971983892185e-10,"Spanish
-postnom."
0.6,0.5,1,0.09098088904472,"Spanish
-postnom."
0.6,0.5,2.5,0.1016175614733047,"Spanish
-postnom."
0.6,0.5,5,0.11580671959942793,"Spanish
-postnom."
0.6,0.5,10,0.12601986297580284,"Spanish
-postnom."
0.6,0.5,15,0.11355022255560265,"Spanish
-postnom."
0.6,0.5,20,0.08920130943457812,"Spanish
-postnom."
0.6,0.6,1,0.1152665894277588,"Spanish
-postnom."
0.6,0.6,2.5,0.15850949572105552,"Spanish
-postnom."
0.6,0.6,5,0.19384749929539005,"Spanish
-postnom."
0.6,0.6,10,0.16266802250735204,"Spanish
-postnom."
0.6,0.6,15,0.10464737658319948,"Spanish
-postnom."
0.6,0.6,20,0.060539729558831135,"Spanish
-postnom."
0.6,0.7,1,0.13739983283916962,"Spanish
-postnom."
0.6,0.7,2.5,0.16979217672787722,"Spanish
-postnom."
0.6,0.7,5,0.11671577052322799,"Spanish
-postnom."
0.6,0.7,10,0.025301167111827956,"Spanish
-postnom."
0.6,0.7,15,0.004351843121422269,"Spanish
-postnom."
0.6,0.7,20,0.0007190395925463122,"Spanish
-postnom."
0.6,0.8,1,0.15523805005164618,"Spanish
-postnom."
0.6,0.8,2.5,0.14223123932461018,"Spanish
-postnom."
0.6,0.8,5,0.04967086492146995,"Spanish
-postnom."
0.6,0.8,10,0.003145844249272008,"Spanish
-postnom."
0.6,0.8,15,0.00017848958954113904,"Spanish
-postnom."
0.6,0.8,20,0.000010056245792792107,"Spanish
-postnom."
0.6,0.9,1,0.16708654264877193,"Spanish
-postnom."
0.6,0.9,2.5,0.1039657132918421,"Spanish
-postnom."
0.6,0.9,5,0.01926166304227667,"Spanish
-postnom."
0.6,0.9,10,0.00040858437369278264,"Spanish
-postnom."
0.6,0.9,15,0.000008273855042228717,"Spanish
-postnom."
0.6,0.9,20,1.673510748417938e-7,"Spanish
-postnom."
0.6,1,1,0.17197152159269424,"Spanish
-postnom."
0.6,1,2.5,0.07065518328609771,"Spanish
-postnom."
0.6,1,5,0.007271339742815066,"Spanish
-postnom."
0.6,1,10,0.00005498242243397607,"Spanish
-postnom."
0.6,1,15,4.078195536977591e-7,"Spanish
-postnom."
0.6,1,20,3.0243033013124633e-9,"Spanish
-postnom."
0.7,0.5,1,0.10128786380209033,"Spanish
-postnom."
0.7,0.5,2.5,0.12612099851307193,"Spanish
-postnom."
0.7,0.5,5,0.15655704282740687,"Spanish
-postnom."
0.7,0.5,10,0.17026364613348105,"Spanish
-postnom."
0.7,0.5,15,0.14229829417912837,"Spanish
-postnom."
0.7,0.5,20,0.10348265042637174,"Spanish
-postnom."
0.7,0.6,1,0.1263774609691563,"Spanish
-postnom."
0.7,0.6,2.5,0.18970681501590217,"Spanish
-postnom."
0.7,0.6,5,0.2599675920910205,"Spanish
-postnom."
0.7,0.6,10,0.3041946072706104,"Spanish
-postnom."
0.7,0.6,15,0.3026544928806794,"Spanish
-postnom."
0.7,0.6,20,0.2833579913443966,"Spanish
-postnom."
0.7,0.7,1,0.1488950413525604,"Spanish
-postnom."
0.7,0.7,2.5,0.20131613035595816,"Spanish
-postnom."
0.7,0.7,5,0.1687765658489829,"Spanish
-postnom."
0.7,0.7,10,0.06123263450560822,"Spanish
-postnom."
0.7,0.7,15,0.01740066739917518,"Spanish
-postnom."
0.7,0.7,20,0.004644899498558355,"Spanish
-postnom."
0.7,0.8,1,0.1668465085240032,"Spanish
-postnom."
0.7,0.8,2.5,0.1694389545407757,"Spanish
-postnom."
0.7,0.8,5,0.0755750563159069,"Spanish
-postnom."
0.7,0.8,10,0.007950900860146331,"Spanish
-postnom."
0.7,0.8,15,0.0007252294761035793,"Spanish
-postnom."
0.7,0.8,20,0.0000652756038238121,"Spanish
-postnom."
0.7,0.9,1,0.17867676502563876,"Spanish
-postnom."
0.7,0.9,2.5,0.12492799218802861,"Spanish
-postnom."
0.7,0.9,5,0.03004415934513915,"Spanish
-postnom."
0.7,0.9,10,0.001039487655739962,"Spanish
-postnom."
0.7,0.9,15,0.00003364692489079997,"Spanish
-postnom."
0.7,0.9,20,0.0000010863861387325401,"Spanish
-postnom."
0.7,1,1,0.18349513924301153,"Spanish
-postnom."
0.7,1,2.5,0.08562086462459408,"Spanish
-postnom."
0.7,1,5,0.011474260402057065,"Spanish
-postnom."
0.7,1,10,0.00014004414494459078,"Spanish
-postnom."
0.7,1,15,0.0000016585662778823638,"Spanish
-postnom."
0.7,1,20,1.9632802656182545e-8,"Spanish
-postnom."
0.8,0.5,1,0.11201511805091822,"Spanish
-postnom."
0.8,0.5,2.5,0.1477894146736362,"Spanish
-postnom."
0.8,0.5,5,0.18492845395460145,"Spanish
-postnom."
0.8,0.5,10,0.190478099960073,"Spanish
-postnom."
0.8,0.5,15,0.15026460141643572,"Spanish
-postnom."
0.8,0.5,20,0.10583572357876361,"Spanish
-postnom."
0.8,0.6,1,0.13766466415275488,"Spanish
-postnom."
0.8,0.6,2.5,0.21553633958450233,"Spanish
-postnom."
0.8,0.6,5,0.3109708890671206,"Spanish
-postnom."
0.8,0.6,10,0.43239289782935814,"Spanish
-postnom."
0.8,0.6,15,0.5236702956750127,"Spanish
-postnom."
0.8,0.6,20,0.6003283697141909,"Spanish
-postnom."
0.8,0.7,1,0.16026188487839363,"Spanish
-postnom."
0.8,0.7,2.5,0.2275073549595788,"Spanish
-postnom."
0.8,0.7,5,0.22022626899301842,"Spanish
-postnom."
0.8,0.7,10,0.1207679029221688,"Spanish
-postnom."
0.8,0.7,15,0.052469128729288377,"Spanish
-postnom."
0.8,0.7,20,0.021011546570094887,"Spanish
-postnom."
0.8,0.8,1,0.17800871335111396,"Spanish
-postnom."
0.8,0.8,2.5,0.19289039744621608,"Spanish
-postnom."
0.8,0.8,5,0.10462888996828086,"Spanish
-postnom."
0.8,0.8,10,0.016837122558776847,"Spanish
-postnom."
0.8,0.8,15,0.002275312840829053,"Spanish
-postnom."
0.8,0.8,20,0.0003005920215832474,"Spanish
-postnom."
0.8,0.9,1,0.1895466259216526,"Spanish
-postnom."
0.8,0.9,2.5,0.1436429855128971,"Spanish
-postnom."
0.8,0.9,5,0.04281425533798858,"Spanish
-postnom."
0.8,0.9,10,0.0022253826804864017,"Spanish
-postnom."
0.8,0.9,15,0.00010577852802894399,"Spanish
-postnom."
0.8,0.9,20,0.00000500434298198841,"Spanish
-postnom."
0.8,1,1,0.1941229837099462,"Spanish
-postnom."
0.8,1,2.5,0.09931485576686505,"Spanish
-postnom."
0.8,1,5,0.01657200736770163,"Spanish
-postnom."
0.8,1,10,0.0003003926886875883,"Spanish
-postnom."
0.8,1,15,0.0000052149459677890055,"Spanish
-postnom."
0.8,1,20,9.043765822427079e-8,"Spanish
-postnom."
0.9,0.5,1,0.1238949597483521,"Spanish
-postnom."
0.9,0.5,2.5,0.16486861861554222,"Spanish
-postnom."
0.9,0.5,5,0.20370979069675593,"Spanish
-postnom."
0.9,0.5,10,0.20002856487917695,"Spanish
-postnom."
0.9,0.5,15,0.1527113183191195,"Spanish
-postnom."
0.9,0.5,20,0.10631842512915232,"Spanish
-postnom."
0.9,0.6,1,0.14986425500517223,"Spanish
-postnom."
0.9,0.6,2.5,0.23480508380330373,"Spanish
-postnom."
0.9,0.6,5,0.34747557729277695,"Spanish
-postnom."
0.9,0.6,10,0.5183362550835099,"Spanish
-postnom."
0.9,0.6,15,0.6542471754550886,"Spanish
-postnom."
0.9,0.6,20,0.7619725986792186,"Spanish
-postnom."
0.9,0.7,1,0.17220550610044555,"Spanish
-postnom."
0.9,0.7,2.5,0.24777399568639893,"Spanish
-postnom."
0.9,0.7,5,0.26736547144085687,"Spanish
-postnom."
0.9,0.7,10,0.2018859677226657,"Spanish
-postnom."
0.9,0.7,15,0.12495248934996456,"Spanish
-postnom."
0.9,0.7,20,0.07111413804760934,"Spanish
-postnom."
0.9,0.8,1,0.18937708093507125,"Spanish
-postnom."
0.9,0.8,2.5,0.2122628209612895,"Spanish
-postnom."
0.9,0.8,5,0.13511674086764464,"Spanish
-postnom."
0.9,0.8,10,0.031193696482320822,"Spanish
-postnom."
0.9,0.8,15,0.0058896424310669535,"Spanish
-postnom."
0.9,0.8,20,0.0010739815690243386,"Spanish
-postnom."
0.9,0.9,1,0.20028436338914474,"Spanish
-postnom."
0.9,0.9,2.5,0.15990193929254104,"Spanish
-postnom."
0.9,0.9,5,0.0570545224120689,"Spanish
-postnom."
0.9,0.9,10,0.004191913221942141,"Spanish
-postnom."
0.9,0.9,15,0.00027498910151626735,"Spanish
-postnom."
0.9,0.9,20,0.000017896300499205027,"Spanish
-postnom."
0.9,1,1,0.204376087287427,"Spanish
-postnom."
0.9,1,2.5,0.11158573818436268,"Spanish
-postnom."
0.9,1,5,0.022410970422085424,"Spanish
-postnom."
0.9,1,10,0.0005675071109629423,"Spanish
-postnom."
0.9,1,15,0.000013561300542003191,"Spanish
-postnom."
0.9,1,20,3.234275354296654e-7,"Spanish
-postnom."
1,0.5,1,0.1380186275984528,"Spanish
-postnom."
1,0.5,2.5,0.17644501081692707,"Spanish
-postnom."
1,0.5,5,0.21693379293768994,"Spanish
-postnom."
1,0.5,10,0.20483717753295988,"Spanish
-postnom."
1,0.5,15,0.15357932758173135,"Spanish
-postnom."
1,0.5,20,0.10644295802297313,"Spanish
-postnom."
1,0.6,1,0.16394940005634384,"Spanish
-postnom."
1,0.6,2.5,0.2473775958148227,"Spanish
-postnom."
1,0.6,5,0.37306643341741813,"Spanish
-postnom."
1,0.6,10,0.5651226906842859,"Spanish
-postnom."
1,0.6,15,0.7035905732864659,"Spanish
-postnom."
1,0.6,20,0.8014718130964938,"Spanish
-postnom."
1,0.7,1,0.18554980984030353,"Spanish
-postnom."
1,0.7,2.5,0.26230041953340216,"Spanish
-postnom."
1,0.7,5,0.30847488624108804,"Spanish
-postnom."
1,0.7,10,0.2949822263811356,"Spanish
-postnom."
1,0.7,15,0.2406359644783739,"Spanish
-postnom."
1,0.7,20,0.18348107180500098,"Spanish
-postnom."
1,0.8,1,0.20162721249165277,"Spanish
-postnom."
1,0.8,2.5,0.22768882468012872,"Spanish
-postnom."
1,0.8,5,0.1655758081629385,"Spanish
-postnom."
1,0.8,10,0.05202511629638135,"Spanish
-postnom."
1,0.8,15,0.013136170390693789,"Spanish
-postnom."
1,0.8,20,0.003159256180617629,"Spanish
-postnom."
1,0.9,1,0.21143586615344132,"Spanish
-postnom."
1,0.9,2.5,0.17375073415818523,"Spanish
-postnom."
1,0.9,5,0.07223376965252941,"Spanish
-postnom."
1,0.9,10,0.007157550749372028,"Spanish
-postnom."
1,0.9,15,0.0006183658356386593,"Spanish
-postnom."
1,0.9,20,0.000052766162613199086,"Spanish
-postnom."
1,1,1,0.21469564293092658,"Spanish
-postnom."
1,1,2.5,0.12243100817872801,"Spanish
-postnom."
1,1,5,0.028818241320253103,"Spanish
-postnom."
1,1,10,0.0009730267863398351,"Spanish
-postnom."
1,1,15,0.000030512473630785818,"Spanish
-postnom."
1,1,20,9.53666686658811e-7,"Spanish
-postnom."
