workerid,proliferate.condition,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.country,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.firstLanguage,subject_information.frenPrimaryLanguageSchool,subject_information.gender,subject_information.liveInFrenReg,subject_information.otherLanguage,subject_information.problems,subject_information.region,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
141,condition1,white_shirt,"
blanc",2126,67,shirt,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,red_guitar,"
rouge",2125,68,guitar,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,black_sponge,"
noir",2028,69,sponge,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,orange_hammer,"
orange",1817,70,hammer,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,orange_vase,"
orange",1761,71,vase,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,black_bandaid,"
noir",1563,72,bandaid,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,yellow_mug,"
jaune",1969,73,mug,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,purple_remote,"
violet",1827,74,remote,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,red_ornament,"
rouge",1616,75,ornament,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,blue_comb,"
bleu",2263,76,comb,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,blue_phone,"
bleu",1584,77,phone,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,purple_truck,"
violet",1902,78,truck,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,purple_airplane,"
violet",1821,79,airplane,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,red_dustpan,"
rouge",1949,80,dustpan,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,red_calculator,"
rouge",1493,81,calculator,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,red_present,"
rouge",1490,82,present,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,white_flower,"
blanc",1684,83,flower,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,black_drum,"
noir",1734,84,drum,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,white_billiardball,"
blanc",1975,85,billiardball,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,orange_umbrella,"
orange",2077,86,umbrella,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,white_notebook,"
blanc",2078,87,notebook,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,blue_dress,"
bleu",3452,88,dress,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,green_plate,"
vert",1969,89,plate,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,yellow_frame,"
jaune",1517,90,frame,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,white_shoe,"
blanc",1897,91,shoe,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,blue_bed,"
bleu",2964,92,bed,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,blue_key,"
bleu",1856,93,key,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,green_camera,"
vert",1659,94,camera,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,white_rug,"
blanc",1441,95,rug,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,purple_helicopter,"
violet",1644,96,helicopter,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,green_screwdriver,"
vert",1576,97,screwdriver,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,orange_bonbon,"
orange",1632,98,bonbon,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,green_lipstick,"
vert",2482,99,lipstick,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,red_wallet,"
rouge",1649,100,wallet,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,yellow_lamp,"
jaune",1644,101,lamp,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,yellow_mask,"
jaune",2750,102,mask,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,green_duck,"
vert",1658,103,duck,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,green_binoculars,"
vert",1265,104,binoculars,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,green_necklace,"
vert",1501,105,necklace,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
141,condition1,orange_spoon,"
orange",2393,106,spoon,[],24,Yes,,,4,2,Oui,français,français,Male,preAndPostAge8,"anglais, espagnol",,FR,Chrome,Linux,864,1536,28.2075,
97,condition1,blue_wallet,bleu,2483,2,wallet,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_truck,"
vert",1840,3,truck,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_camera,"
orange",2047,4,camera,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_scarf,"
bleu",2027,5,scarf,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,red_cushion,"
rouge",2232,6,cushion,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_remote,"
noir",1810,7,remote,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_microscope,"
violet",2465,8,microscope,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_box,"
vert",1525,9,box,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_notebook,"
blanc",2155,10,notebook,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_binoculars,"
orange",1922,11,binoculars,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_ring,"
argenté",3663,12,ring,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_necklace,"
vert",1811,13,necklace,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_bowl,"
orange",2212,14,bowl,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_bracelet,"
bleu",1542,15,bracelet,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_duck,"
violet",2973,16,duck,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_bonbon,"
orange",1962,17,bonbon,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_ornament,"
bleu",1466,18,ornament,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_fence,"
jaune",1678,19,fence,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_chair,"
jaune",2082,20,chair,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_lamp,"
jaune",1650,21,lamp,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_butterfly,"
bleu",1440,22,butterfly,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_shell,"
vert",1488,23,shell,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_balloon,"
jaune",1961,24,balloon,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_fryingpan,"
gris",5023,25,fryingpan,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_coathanger,"
balnc",1632,26,coathanger,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_magnifyingglass,"
blanc",1960,27,magnifyingglass,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_candle,"
jaune",1707,28,candle,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_tv,"
orange",3054,29,tv,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_hammer,"
orange",2696,30,hammer,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_spoon,"
vert",1792,31,spoon,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_bench,"
noir",1717,32,bench,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_sponge,noir et orange,4611,33,sponge,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_screwdriver,"
noir",1438,34,screwdriver,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_razor,"
orange",2690,35,razor,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_bike,"
bleu",1574,36,bike,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_pencil,"
bleu",1566,37,pencil,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_calculator,"
blanc",4299,38,calculator,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_binder,"
jaune",1556,39,binder,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_shield,"
orange",2190,40,shield,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,red_stapler,"
rouge",1478,41,stapler,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_door,"
jaune",1670,42,door,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_dress,"
bleu",1720,43,dress,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_guitar,"
bleu",1908,44,guitar,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_cap,"
jaune",1833,45,cap,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_rug,"
bleu",2915,46,rug,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_billiardball,"
blanc",2100,47,billiardball,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,red_book,"
rouge",1511,48,book,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_napkin,"
blanc",1733,49,napkin,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_sword,"
blanc",4707,50,sword,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_cake,"
noir et orange",8219,51,cake,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_yarn,"
jaune",1581,52,yarn,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_whistle,"
noir",1539,53,whistle,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_mug,"
jaune",1486,54,mug,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_bucket,"
jaune",1521,55,bucket,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_sock,"
vert",1881,56,sock,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_ribbon,"
violet",2366,57,ribbon,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_calendar,"
vert",1670,58,calendar,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_mask,"
jaune",1815,59,mask,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_purse,"
violet",2418,60,purse,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_knife,"
violet",2058,61,knife,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_basket,"
vert",1787,62,basket,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_lock,"
violet",2296,63,lock,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_fish,"
violet",1793,64,fish,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_piano,"
marron",2652,65,piano,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_iron,"
bleu",1644,66,iron,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_table,"
bleu",1710,67,table,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_drum,"
orange marron",5199,68,drum,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_shovel,"
noir",1782,69,shovel,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_umbrella,"
marron",3289,70,umbrella,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_die,"
violet",1695,71,die,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_radio,"
violet",1647,72,radio,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_crown,"
jaune",1737,73,crown,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_luggage,"
orange",2064,74,luggage,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_bandaid,"
vert",1445,75,bandaid,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_ladle,"
violet",1895,76,ladle,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_clock,"
jaune",1668,77,clock,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_airplane,"
orange et bleu",3807,78,airplane,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_comb,"
blanc",1872,79,comb,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_key,"
blanc",1508,80,key,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_switch,"
bleu",1540,81,switch,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,red_belt,"
rouge",1436,82,belt,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_helicopter,"
vert",1508,83,helicopter,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_robot,"
vert",1518,84,robot,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,orange_glove,"
orange",3108,85,glove,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_mouse,"
blanc",2762,86,mouse,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_plate,"
noir",1634,87,plate,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_vase,"
noir",1373,88,vase,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_boot,"
noir",1339,89,boot,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_ruler,"
bleu",1657,90,ruler,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_phone,"
jaune",1528,91,phone,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_rope,"
noir",1759,92,rope,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,blue_dustpan,"
bleu",1627,93,dustpan,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_slipper,"
noir",1520,94,slipper,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_fork,"
violet",2032,95,fork,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_flower,"
jaune",1529,96,flower,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,purple_tent,"
violet",2780,97,tent,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_tie,"
vert",2091,98,tie,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_shirt,"
jaune",1497,99,shirt,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,white_bed,"
blanc",1808,100,bed,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,black_dresser,"
noir",1844,101,dresser,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,green_lipstick,"
vert et argenté",3626,102,lipstick,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,yellow_armchair,"
jaune et marron",3412,103,armchair,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
97,condition1,red_frame,"
rouge",1532,104,frame,[],34,Yes,,,3,1,,"français, allemand",français,Female,preAndPostAge8,"allemand, anglais",,FR,Firefox,Windows,1080,1920,4.3699,
