gameId,roundNumber,condition,BDASize,BDAColor,BDAOtherColor,BDAItem,redBDAUtterance
CTfKhiuvpNfx9pTTH,58,size43,size,color,othercolor,item,size_color
CTfKhiuvpNfx9pTTH,60,size31,size,color,othercolor,item,size_color
CTfKhiuvpNfx9pTTH,61,color41,size,color,othercolor,item,size_color
CTfKhiuvpNfx9pTTH,63,size22,size,color,othercolor,item,size
CTfKhiuvpNfx9pTTH,64,size32,size,color,othercolor,item,size_color
CTfKhiuvpNfx9pTTH,67,size44,size,color,othercolor,item,size
CTfKhiuvpNfx9pTTH,68,color22,size,color,othercolor,item,color
CTfKhiuvpNfx9pTTH,69,color31,size,color,othercolor,item,color
CTfKhiuvpNfx9pTTH,70,size43,size,color,othercolor,item,size
8LgQvs463EjsqEfks,7,size41,size,color,othercolor,item,size_color
8LgQvs463EjsqEfks,8,color42,size,color,othercolor,item,color
8LgQvs463EjsqEfks,9,color33,size,color,othercolor,item,color
8LgQvs463EjsqEfks,10,size31,size,color,othercolor,item,size_color
8LgQvs463EjsqEfks,11,size22,size,color,othercolor,item,size
8LgQvs463EjsqEfks,17,color33,size,color,othercolor,item,color
8LgQvs463EjsqEfks,19,size43,size,color,othercolor,item,size
8LgQvs463EjsqEfks,20,color31,size,color,othercolor,item,color
8LgQvs463EjsqEfks,21,color32,size,color,othercolor,item,color
8LgQvs463EjsqEfks,24,color21,size,color,othercolor,item,color
8LgQvs463EjsqEfks,28,color22,size,color,othercolor,item,color
8LgQvs463EjsqEfks,29,size42,size,color,othercolor,item,size
8LgQvs463EjsqEfks,30,color32,size,color,othercolor,item,color
8LgQvs463EjsqEfks,33,color31,size,color,othercolor,item,color
8LgQvs463EjsqEfks,36,size21,size,color,othercolor,item,size
8LgQvs463EjsqEfks,37,color43,size,color,othercolor,item,color
8LgQvs463EjsqEfks,40,size41,size,color,othercolor,item,size
8LgQvs463EjsqEfks,42,size21,size,color,othercolor,item,size
8LgQvs463EjsqEfks,43,size22,size,color,othercolor,item,size
8LgQvs463EjsqEfks,44,size32,size,color,othercolor,item,size
8LgQvs463EjsqEfks,47,color43,size,color,othercolor,item,color
8LgQvs463EjsqEfks,48,color21,size,color,othercolor,item,color
8LgQvs463EjsqEfks,49,size33,size,color,othercolor,item,size
8LgQvs463EjsqEfks,55,color44,size,color,othercolor,item,color
8LgQvs463EjsqEfks,64,color44,size,color,othercolor,item,color
8LgQvs463EjsqEfks,68,color22,size,color,othercolor,item,color
8LgQvs463EjsqEfks,72,color41,size,color,othercolor,item,color
yQCRsm6cydKqYsRf7,3,size43,size,color,othercolor,item,size
yQCRsm6cydKqYsRf7,5,size41,size,color,othercolor,item,size_color
yQCRsm6cydKqYsRf7,7,color22,size,color,othercolor,item,color
yQCRsm6cydKqYsRf7,8,color41,size,color,othercolor,item,color
yQCRsm6cydKqYsRf7,14,size21,size,color,othercolor,item,size
yQCRsm6cydKqYsRf7,15,color33,size,color,othercolor,item,color
