workerid,proliferate.condition,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.country,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.firstLanguage,subject_information.frenPrimaryLanguageSchool,subject_information.gender,subject_information.liveInFrenReg,subject_information.otherLanguage,subject_information.problems,subject_information.region,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
61,condition1,red_door,"
porte",3120,6,door,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,orange_purse,"
sac à main",2980,7,purse,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_sword,"
sabre",9254,8,sword,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_tent,"
tente",2081,9,tent,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,orange_piano,"
piano",2103,10,piano,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,orange_luggage,"
valise",2871,11,luggage,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_robot,"
robot",1696,12,robot,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_bowl,"
bol",1672,13,bowl,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_bench,"
ban",1736,14,bench,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_guitar,"
guitare",2952,15,guitar,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_sponge,"
brosse",12924,16,sponge,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,orange_tv,"
télévision",5056,17,tv,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_basket,"
sac en osier",3016,18,basket,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,orange_whistle,"
sifflet",3264,19,whistle,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_slipper,"
pantoufle",2176,20,slipper,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_fork,"
fourchette",3296,21,fork,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_balloon,"
ballon",1744,22,balloon,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_table,"
table",2396,23,table,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_mask,"
masque chirurgical",16934,24,mask,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_crown,"
couronne",2433,25,crown,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,white_cushion,"
coussin",3079,26,cushion,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,orange_remote,"
télécommande",8056,27,remote,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_bracelet,"
bracelet",4717,28,bracelet,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_die,"
dé",1192,29,die,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_lamp,"
lampe",1640,30,lamp,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_razor,"
rasoir",2071,31,razor,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_candle,"
bougie",5241,32,candle,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_yarn,"pelote de laine
",13599,33,yarn,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_cake,"
gateau",3521,34,cake,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_helicopter,"
hélicopter",3819,35,helicopter,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_butterfly,"
papillon",3321,36,butterfly,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_book,livre,4184,37,book,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_bed,"
lit",2168,38,bed,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,white_billiardball,"
boule de billard",4391,39,billiardball,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_calendar,"
calendrier",3904,40,calendar,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_fish,"
poisson",3640,41,fish,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_hammer,"
marteau",4049,42,hammer,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_iron,"
fer à repasser",3636,43,iron,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_comb,"
peigne",2751,44,comb,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_camera,"
appareil photo",4328,45,camera,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,white_mouse,"
souris",2584,46,mouse,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_dresser,"
meuble",3447,47,dresser,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_drum,tambour,6840,48,drum,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_bonbon,"
bonbon",4036,49,bonbon,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_shell,"
coquillage",2964,50,shell,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_clock,"
réveil",3584,51,clock,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_airplane,"
avion",1940,52,airplane,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_fence,"
palissade",3824,53,fence,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_stapler,"
agrafeuse",4360,54,stapler,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_flower,"
fleur",2648,55,flower,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_vase,"
vase",1544,56,vase,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_glove,"
gant",1775,57,glove,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,white_rug,"
tapis",2353,58,rug,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,white_shirt,"
t-shirt",7503,59,shirt,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_binder,"
pochette",4989,60,binder,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_spoon,"
cuillere",2446,61,spoon,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,orange_truck,"
camion",2457,62,truck,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_wallet,"
portefeuille",3040,63,wallet,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,white_dress,"
robe",4792,64,dress,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_binoculars,"
jumelles",2791,65,binoculars,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_belt,"
ceinture",2489,66,belt,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_chair,"
chaise",2640,67,chair,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_ladle,"
louche",2232,68,ladle,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_radio,"
lecteur cassette",21106,69,radio,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_umbrella,"
parapluie",3064,70,umbrella,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,orange_duck,"
canard en caoutchouc",6999,71,duck,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_microscope,"
microscope",4433,72,microscope,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_shoe,"
chaussure",5811,73,shoe,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_plate,"
sous tasse",3599,74,plate,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_box,"
carton",2176,75,box,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_fryingpan,"
poele",1865,76,fryingpan,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_bucket,"
seau",2328,77,bucket,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_ornament,"
boule de noel",4984,78,ornament,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_present,"
cadeau",2776,79,present,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_rope,"
corde",3624,80,rope,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_ribbon,"
ruban",1968,81,ribbon,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_ring,"
bracelet",3975,82,ring,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_napkin,"
serviette",4989,83,napkin,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_calculator,"
calculatrice",2759,84,calculator,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_screwdriver,"
tournevis",3280,85,screwdriver,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_knife,"
couteau",3303,86,knife,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_magnifyingglass,"
loupe",6433,87,magnifyingglass,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,white_frame,"
cadre",7672,88,frame,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_ruler,"
regle",3944,89,ruler,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,white_armchair,"
fauteuil",2628,90,armchair,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_switch,"
interrupteur",6088,91,switch,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_pencil,"
crayon",1928,92,pencil,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,white_key,"
clé",1320,93,key,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_shovel,"
pelle",2608,94,shovel,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_phone,"
téléphone",2953,95,phone,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_scarf,"
écharpe",2446,96,scarf,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_sock,"
chaussette",3568,97,sock,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_tie,"
cravate",2444,98,tie,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_bike,"
vélo",2724,99,bike,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,red_dustpan,"
ramasse miettes",6339,100,dustpan,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,yellow_cap,"
casquette",3449,101,cap,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,blue_mug,"
tasse",1807,102,mug,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_necklace,"
collier",2168,103,necklace,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,green_bandaid,"
sparadrap",3679,104,bandaid,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,black_lock,"
cadenas",4456,105,lock,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
61,condition1,purple_shield,"
bouclier",2647,106,shield,[],34,Yes,Non,Provence-Alpes-Côte D'Azur,3,1,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Espagnol",Non,FR,Firefox,Windows,1080,1920,8.860366666666666,
163,condition1,green_ribbon,Ruban,3978,2,ribbon,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
163,condition1,blue_door,"
Porte",2145,3,door,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
163,condition1,green_fish,"
Poisson",2064,4,fish,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
163,condition1,white_notebook,"
Anneaux",9070,5,notebook,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
163,condition1,black_lipstick,"
Rouge à lèvres",4722,6,lipstick,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
163,condition1,purple_dresser,"
Commode",5592,7,dresser,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
163,condition1,blue_binder,"
Farde",2580,8,binder,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
163,condition1,black_lock,"
Cadenas",1970,9,lock,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
163,condition1,red_wallet,"
Portefeuille",4168,10,wallet,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
163,condition1,white_scarf,"
Echarpe",3514,11,scarf,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
163,condition1,purple_purse,"
Sac",4091,12,purse,[],23,Yes,Non,,1,2,Oui,Français,Français,Male,preAndPostAge8,"Anglais, Néerlandais",Non,BE,Chrome,Windows,1080,1920,6.257583333333334,
