gameId	language	name	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	gender
xffTXXhP6shvnQpbM	BCS	orange_robot	feedback	scene4	NA	NA	NA	NA	1	NA	42	nar robot	nar robot	NA	orange_robot	1	CN	NA	3
xffTXXhP6shvnQpbM	BCS	blue_calculator	feedback	scene4	NA	NA	NA	NA	1	NA	45	plavi digitron	plavi digitron	NA	blue_calculator	1	CN	NA	1
xffTXXhP6shvnQpbM	BCS	orange_glove	feedback	scene2	NA	NA	NA	NA	1	NA	46	rukavica	rukavica	NA	orange_glove	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	blue_candle	feedback	scene4	NA	NA	NA	NA	1	NA	47	svijeca__plava	svijeca	boja	blue_candle	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	orange_hammer	feedback	scene2	NA	NA	NA	NA	1	NA	49	čekić	čekić	NA	orange_hammer	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	green_truck	feedback	scene2	NA	NA	NA	NA	1	NA	51	kamin__kamion	kamin	nemam kamin	green_truck	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	purple_calendar	feedback	scene2	NA	NA	NA	NA	1	NA	52	kalendar	kalendar	NA	purple_calendar	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	green_luggage	feedback	scene3	NA	NA	NA	NA	1	NA	53	kofer	kofer	NA	green_luggage	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	white_pencil	feedback	scene4	NA	NA	NA	NA	1	NA	54	bijela olovka	bijela olovka	NA	white_pencil	1	CN	NA	1
xffTXXhP6shvnQpbM	BCS	orange_microscope	feedback	scene1	NA	NA	NA	NA	1	NA	55	mikroskop nar	mikroskop nar	NA	orange_microscope	1	NC	NA	4
xffTXXhP6shvnQpbM	BCS	green_ribbon	feedback	scene4	NA	NA	NA	NA	1	NA	56	z mašna	z mašna	NA	green_ribbon	1	CN	NA	4
xffTXXhP6shvnQpbM	BCS	white_iron	feedback	scene1	NA	NA	NA	NA	1	NA	57	b pegla	b pegla	NA	white_iron	1	CN	NA	4
xffTXXhP6shvnQpbM	BCS	orange_necklace	feedback	scene4	NA	NA	NA	NA	1	NA	59	n ogrlica	n ogrlica	NA	orange_necklace	1	CN	NA	4
xffTXXhP6shvnQpbM	BCS	blue_door	feedback	scene3	NA	NA	NA	NA	1	NA	61	vrata	vrata	NA	blue_door	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	yellow_butterfly	feedback	scene1	NA	NA	NA	NA	1	NA	62	ž leptir	ž leptir	NA	yellow_butterfly	1	CN	NA	4
xffTXXhP6shvnQpbM	BCS	white_belt	feedback	scene4	NA	NA	NA	NA	1	NA	63	b kaiš	b kaiš	NA	white_belt	1	CN	NA	4
xffTXXhP6shvnQpbM	BCS	black_knife	feedback	scene4	NA	NA	NA	NA	1	NA	64	c nož	c nož	NA	black_knife	1	CN	NA	4
xffTXXhP6shvnQpbM	BCS	purple_bowl	feedback	scene3	NA	NA	NA	NA	1	NA	66	zdjela	zdjela	NA	purple_bowl	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	purple_slipper	feedback	scene4	NA	NA	NA	NA	1	NA	67	lj papuca	lj papuca	NA	purple_slipper	1	CN	NA	4
xffTXXhP6shvnQpbM	BCS	green_die	feedback	scene1	NA	NA	NA	NA	1	NA	68	z kocka	z kocka	NA	green_die	1	CN	NA	4
xffTXXhP6shvnQpbM	BCS	red_ring	feedback	scene3	NA	NA	NA	NA	1	NA	69	prsten	prsten	NA	red_ring	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	white_phone	feedback	scene1	NA	NA	NA	NA	1	NA	70	b telefon	b telefon	NA	white_phone	1	CN	NA	4
xffTXXhP6shvnQpbM	BCS	blue_bed	feedback	scene2	NA	NA	NA	NA	1	NA	71	krevet	krevet	NA	blue_bed	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	black_ribbon	feedback	scene2	NA	NA	NA	NA	1	NA	1	hello__masnaaa :d__da	hello	hi__crna?	black_ribbon	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	blue_candle	feedback	scene4	NA	NA	NA	NA	1	NA	2	plava svijeca__wohooo hahahah	plava svijeca	yay	blue_candle	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	black_sock	feedback	scene1	NA	NA	NA	NA	1	NA	4	crna carapa__brzeee	crna carapa	easy	black_sock	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	green_calendar	feedback	scene1	NA	NA	NA	NA	1	NA	8	kalendar zeleni	kalendar zeleni	NA	green_calendar	1	NC	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	blue_book	feedback	scene4	NA	NA	NA	NA	1	NA	9	plava bilja	plava bilja	NA	blue_book	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	green_truck	feedback	scene1	NA	NA	NA	NA	1	NA	10	zeleni kamion	zeleni kamion	NA	green_truck	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	black_luggage	feedback	scene4	NA	NA	NA	NA	1	NA	11	crni kofer	crni kofer	NA	black_luggage	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	red_ring	feedback	scene2	NA	NA	NA	NA	1	NA	14	prsten	prsten	NA	red_ring	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	yellow_butterfly	feedback	scene4	NA	NA	NA	NA	1	NA	15	zuti leptir	zuti leptir	NA	yellow_butterfly	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	orange_knife	feedback	scene3	NA	NA	NA	NA	1	NA	16	naranc noz	naranc noz	NA	orange_knife	1	CN	NA	4
6uh3xxJqDmNA7ZY4Z	BCS	blue_calculator	feedback	scene1	NA	NA	NA	NA	1	NA	17	plavi kalk	plavi kalk	NA	blue_calculator	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	green_helicopter	feedback	scene3	NA	NA	NA	NA	1	NA	18	helikopter	helikopter	NA	green_helicopter	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	white_bed	feedback	scene3	NA	NA	NA	NA	1	NA	19	krevet	krevet	NA	white_bed	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	purple_die	feedback	scene3	NA	NA	NA	NA	1	NA	20	dice	dice	NA	purple_die	1	O	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	white_chair	feedback	scene1	NA	NA	NA	NA	1	NA	21	bijela stolica	bijela stolica	NA	white_chair	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	black_tie	feedback	scene4	NA	NA	NA	NA	1	NA	23	crna kravata	crna kravata	NA	black_tie	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	orange_drum	feedback	scene2	NA	NA	NA	NA	1	NA	24	drummm	drummm	NA	orange_drum	1	O	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	blue_crown	feedback	scene3	NA	NA	NA	NA	1	NA	25	kruna	kruna	NA	blue_crown	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	red_dress	feedback	scene3	NA	NA	NA	NA	1	NA	28	haljinica	haljinica	NA	red_dress	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	blue_wallet	feedback	scene3	NA	NA	NA	NA	1	NA	29	novcanik	novcanik	NA	blue_wallet	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	green_fish	feedback	scene3	NA	NA	NA	NA	1	NA	30	riba	riba	NA	green_fish	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	blue_mug	feedback	scene2	NA	NA	NA	NA	1	NA	31	salica	salica	NA	blue_mug	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	orange_shell	feedback	scene1	NA	NA	NA	NA	1	NA	32	naranc skoljka	naranc skoljka	NA	orange_shell	1	CN	NA	4
6uh3xxJqDmNA7ZY4Z	BCS	blue_guitar	feedback	scene2	NA	NA	NA	NA	1	NA	34	gitara	gitara	NA	blue_guitar	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	black_bowl	feedback	scene1	NA	NA	NA	NA	1	NA	37	crni bowl	crni bowl	NA	black_bowl	1	CO	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	orange_robot	feedback	scene3	NA	NA	NA	NA	1	NA	39	robot	robot	NA	orange_robot	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	blue_scarf	feedback	scene1	NA	NA	NA	NA	1	NA	42	plavi sal	plavi sal	NA	blue_scarf	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	purple_necklace	feedback	scene2	NA	NA	NA	NA	1	NA	43	ogrlica	ogrlica	NA	purple_necklace	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	red_pencil	feedback	scene4	NA	NA	NA	NA	1	NA	44	olobka crvena	olobka crvena	NA	red_pencil	1	NC	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	blue_comb	feedback	scene2	NA	NA	NA	NA	1	NA	45	cesalj	cesalj	NA	blue_comb	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	blue_fence	feedback	scene1	NA	NA	NA	NA	1	NA	47	plava ograda	plava ograda	NA	blue_fence	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	black_microscope	feedback	scene2	NA	NA	NA	NA	1	NA	48	mikroskop	mikroskop	NA	black_microscope	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	purple_binoculars	feedback	scene2	NA	NA	NA	NA	1	NA	50	dalekozor	dalekozor	NA	purple_binoculars	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	purple_glove	feedback	scene4	NA	NA	NA	NA	1	NA	51	ljub rukavice	ljub rukavice	NA	purple_glove	1	CN	NA	4
6uh3xxJqDmNA7ZY4Z	BCS	purple_hammer	feedback	scene1	NA	NA	NA	NA	1	NA	52	ljub cekic	ljub cekic	NA	purple_hammer	1	CN	NA	4
6uh3xxJqDmNA7ZY4Z	BCS	blue_flower	feedback	scene3	NA	NA	NA	NA	1	NA	53	cvijet	cvijet	NA	blue_flower	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	yellow_door	feedback	scene3	NA	NA	NA	NA	1	NA	57	vrata	vrata	NA	yellow_door	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	white_mask	feedback	scene2	NA	NA	NA	NA	1	NA	58	maska	maska	NA	white_mask	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	yellow_phone	feedback	scene4	NA	NA	NA	NA	1	NA	60	zuti tel	zuti tel	NA	yellow_phone	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	blue_belt	feedback	scene1	NA	NA	NA	NA	1	NA	61	plavi kais	plavi kais	NA	blue_belt	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	red_balloon	feedback	scene4	NA	NA	NA	NA	1	NA	62	crveni balon	crveni balon	NA	red_balloon	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	yellow_iron	feedback	scene1	NA	NA	NA	NA	1	NA	64	zuta pegla	zuta pegla	NA	yellow_iron	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	purple_lock	feedback	scene4	NA	NA	NA	NA	1	NA	65	ljub lokot	ljub lokot	NA	purple_lock	1	CN	NA	4
6uh3xxJqDmNA7ZY4Z	BCS	black_screwdriver	feedback	scene4	NA	NA	NA	NA	1	NA	66	crni safarziger	crni safarziger	NA	black_screwdriver	1	CN	NA	1
6uh3xxJqDmNA7ZY4Z	BCS	blue_cushion	feedback	scene2	NA	NA	NA	NA	1	NA	67	kusin__jastuk	kusin	NA	blue_cushion	1	N	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	green_basket	feedback	scene3	NA	NA	NA	NA	1	NA	68	basket	basket	NA	green_basket	1	O	NA	0
6uh3xxJqDmNA7ZY4Z	BCS	orange_slipper	feedback	scene2	NA	NA	NA	NA	1	NA	70	slapa	slapa	NA	orange_slipper	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	green_luggage	feedback	scene2	NA	NA	NA	NA	1	NA	2	kofer	kofer	NA	green_luggage	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	purple_robot	feedback	scene1	NA	NA	NA	NA	1	NA	3	ljubiöasti robot	ljubiöasti robot	NA	purple_robot	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	green_drum	feedback	scene4	NA	NA	NA	NA	1	NA	4	zeleni doboš	zeleni doboš	NA	green_drum	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	yellow_iron	feedback	scene2	NA	NA	NA	NA	1	NA	6	pegla	pegla	NA	yellow_iron	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	blue_butterfly	feedback	scene4	NA	NA	NA	NA	1	NA	7	plavi leptir	plavi leptir	NA	blue_butterfly	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	blue_mask	feedback	scene1	NA	NA	NA	NA	1	NA	8	plava maska	plava maska	NA	blue_mask	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	white_crown	feedback	scene4	NA	NA	NA	NA	1	NA	9	bijela kruna	bijela kruna	NA	white_crown	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	green_slipper	feedback	scene2	NA	NA	NA	NA	1	NA	10	zelena papuca	zelena papuca	NA	green_slipper	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	black_glove	feedback	scene4	NA	NA	NA	NA	1	NA	11	crna rukavica	crna rukavica	NA	black_glove	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	orange_tie	feedback	scene4	NA	NA	NA	NA	1	NA	13	narandzasta kravata	narandzasta kravata	NA	orange_tie	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	black_hammer	feedback	scene3	NA	NA	NA	NA	1	NA	14	čekić	čekić	NA	black_hammer	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	green_truck	feedback	scene3	NA	NA	NA	NA	1	NA	15	kamion	kamion	NA	green_truck	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	black_ribbon	feedback	scene2	NA	NA	NA	NA	1	NA	16	mašna	mašna	NA	black_ribbon	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	purple_die	feedback	scene3	NA	NA	NA	NA	1	NA	18	kockica	kockica	NA	purple_die	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	white_ring	feedback	scene2	NA	NA	NA	NA	1	NA	19	prsten	prsten	NA	white_ring	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	purple_knife	feedback	scene1	NA	NA	NA	NA	1	NA	20	ljubicasti nož	ljubicasti nož	NA	purple_knife	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	white_cushion	feedback	scene2	NA	NA	NA	NA	1	NA	23	jastuk	jastuk	NA	white_cushion	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	blue_dress	feedback	scene4	NA	NA	NA	NA	1	NA	24	plava haljina	plava haljina	NA	blue_dress	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	white_belt	feedback	scene1	NA	NA	NA	NA	1	NA	27	bijeli kais	bijeli kais	NA	white_belt	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	white_mug	feedback	scene1	NA	NA	NA	NA	1	NA	28	bijela šolja	bijela šolja	NA	white_mug	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	purple_binoculars	feedback	scene4	NA	NA	NA	NA	1	NA	29	ljubičasti dvogled	ljubičasti dvogled	NA	purple_binoculars	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	red_fence	feedback	scene2	NA	NA	NA	NA	1	NA	32	ograda	ograda	NA	red_fence	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	orange_microscope	feedback	scene4	NA	NA	NA	NA	1	NA	33	narandzasti mikroskop	narandzasti mikroskop	NA	orange_microscope	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	black_sock	feedback	scene1	NA	NA	NA	NA	1	NA	34	crna čarapa	crna čarapa	NA	black_sock	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	red_book	feedback	scene3	NA	NA	NA	NA	1	NA	37	notes	notes	NA	red_book	1	O	NA	0
KKrSEmYcrZe6MEkCe	BCS	yellow_door	feedback	scene4	NA	NA	NA	NA	1	NA	38	zuta vrata	zuta vrata	NA	yellow_door	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	blue_candle	feedback	scene3	NA	NA	NA	NA	1	NA	39	svijeća	svijeća	NA	blue_candle	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	white_flower	feedback	scene3	NA	NA	NA	NA	1	NA	43	cvijet	cvijet	NA	white_flower	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	yellow_wallet	feedback	scene3	NA	NA	NA	NA	1	NA	44	novčanik	novčanik	NA	yellow_wallet	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	green_fork	feedback	scene4	NA	NA	NA	NA	1	NA	45	zelena viljuška	zelena viljuška	NA	green_fork	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	blue_bed	feedback	scene3	NA	NA	NA	NA	1	NA	48	krevet	krevet	NA	blue_bed	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	blue_guitar	feedback	scene1	NA	NA	NA	NA	1	NA	50	plava gitara	plava gitara	NA	blue_guitar	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	yellow_scarf	feedback	scene1	NA	NA	NA	NA	1	NA	52	žuti sal	žuti sal	NA	yellow_scarf	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	black_bowl	feedback	scene1	NA	NA	NA	NA	1	NA	56	crna zdjelica	crna zdjelica	NA	black_bowl	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	purple_calendar	feedback	scene3	NA	NA	NA	NA	1	NA	57	kalendar	kalendar	NA	purple_calendar	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	purple_fish	feedback	scene3	NA	NA	NA	NA	1	NA	58	riba	riba	NA	purple_fish	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	purple_helicopter	feedback	scene1	NA	NA	NA	NA	1	NA	59	ljubicasti helikopter	ljubicasti helikopter	NA	purple_helicopter	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	blue_chair	feedback	scene2	NA	NA	NA	NA	1	NA	61	stolica	stolica	NA	blue_chair	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	black_screwdriver	feedback	scene2	NA	NA	NA	NA	1	NA	63	šrafciger	šrafciger	NA	black_screwdriver	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	orange_basket	feedback	scene3	NA	NA	NA	NA	1	NA	64	korpa	korpa	NA	orange_basket	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	orange_shell	feedback	scene1	NA	NA	NA	NA	1	NA	65	narandzasta skoljka	narandzasta skoljka	NA	orange_shell	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	yellow_phone	feedback	scene4	NA	NA	NA	NA	1	NA	66	zuti telefon	zuti telefon	NA	yellow_phone	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	yellow_balloon	feedback	scene4	NA	NA	NA	NA	1	NA	67	zuti balon	zuti balon	NA	yellow_balloon	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	blue_calculator	feedback	scene1	NA	NA	NA	NA	1	NA	68	plavi kalkulator	plavi kalkulator	NA	blue_calculator	1	CN	NA	1
KKrSEmYcrZe6MEkCe	BCS	white_pencil	feedback	scene3	NA	NA	NA	NA	1	NA	69	olovka	olovka	NA	white_pencil	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	white_comb	feedback	scene2	NA	NA	NA	NA	1	NA	70	cešalj	cešalj	NA	white_comb	1	N	NA	0
KKrSEmYcrZe6MEkCe	BCS	black_lock	feedback	scene2	NA	NA	NA	NA	1	NA	71	lokot	lokot	NA	black_lock	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	yellow_cushion	feedback	scene2	NA	NA	NA	NA	1	NA	1	oznaci jastuk	oznaci jastuk	NA	yellow_cushion	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	orange_bowl	feedback	scene3	NA	NA	NA	NA	1	NA	5	zdjela	zdjela	NA	orange_bowl	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	black_knife	feedback	scene4	NA	NA	NA	NA	1	NA	6	crni noz	crni noz	NA	black_knife	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	purple_basket	feedback	scene1	NA	NA	NA	NA	1	NA	7	ljubicasta kosara	ljubicasta kosara	NA	purple_basket	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	purple_necklace	feedback	scene4	NA	NA	NA	NA	1	NA	8	ljubicasta ogrlica	ljubicasta ogrlica	NA	purple_necklace	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	purple_die	feedback	scene1	NA	NA	NA	NA	1	NA	9	ljubicasta kocka	ljubicasta kocka	NA	purple_die	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	yellow_ring	feedback	scene2	NA	NA	NA	NA	1	NA	11	prsten	prsten	NA	yellow_ring	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	blue_pencil	feedback	scene1	NA	NA	NA	NA	1	NA	12	plava olovka	plava olovka	NA	blue_pencil	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	yellow_fence	feedback	scene4	NA	NA	NA	NA	1	NA	14	zuta ograda	zuta ograda	NA	yellow_fence	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	orange_sock	feedback	scene3	NA	NA	NA	NA	1	NA	15	narancasta carapa	narancasta carapa	NA	orange_sock	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	blue_scarf	feedback	scene1	NA	NA	NA	NA	1	NA	17	plavi sal	plavi sal	NA	blue_scarf	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	white_mug	feedback	scene3	NA	NA	NA	NA	1	NA	21	salicaa	salicaa	NA	white_mug	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	white_crown	feedback	scene2	NA	NA	NA	NA	1	NA	22	kruna	kruna	NA	white_crown	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	green_tie	feedback	scene2	NA	NA	NA	NA	1	NA	23	kravata	kravata	NA	green_tie	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	orange_hammer	feedback	scene2	NA	NA	NA	NA	1	NA	25	cekic	cekic	NA	orange_hammer	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	red_candle	feedback	scene1	NA	NA	NA	NA	1	NA	26	crvena ssvijeca	crvena ssvijeca	NA	red_candle	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	orange_fish	feedback	scene1	NA	NA	NA	NA	1	NA	27	narancasta riba	narancasta riba	NA	orange_fish	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	blue_chair	feedback	scene4	NA	NA	NA	NA	1	NA	31	plava stolica	plava stolica	NA	blue_chair	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	purple_fork	feedback	scene2	NA	NA	NA	NA	1	NA	32	vilica	vilica	NA	purple_fork	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	yellow_balloon	feedback	scene4	NA	NA	NA	NA	1	NA	33	zuti balon	zuti balon	NA	yellow_balloon	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	blue_bed	feedback	scene3	NA	NA	NA	NA	1	NA	36	krevet	krevet	NA	blue_bed	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	yellow_iron	feedback	scene4	NA	NA	NA	NA	1	NA	38	zuta pegla	zuta pegla	NA	yellow_iron	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	black_binoculars	feedback	scene1	NA	NA	NA	NA	1	NA	39	crni dalekozor	crni dalekozor	NA	black_binoculars	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	red_dress	feedback	scene2	NA	NA	NA	NA	1	NA	40	haljina	haljina	NA	red_dress	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	purple_robot	feedback	scene4	NA	NA	NA	NA	1	NA	41	ljubicasti robot	ljubicasti robot	NA	purple_robot	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	purple_glove	feedback	scene2	NA	NA	NA	NA	1	NA	42	rukavica	rukavica	NA	purple_glove	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	black_truck	feedback	scene2	NA	NA	NA	NA	1	NA	44	kamion	kamion	NA	black_truck	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	white_phone	feedback	scene4	NA	NA	NA	NA	1	NA	46	bijeli telefon	bijeli telefon	NA	white_phone	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	black_luggage	feedback	scene3	NA	NA	NA	NA	1	NA	48	kofer	kofer	NA	black_luggage	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	purple_screwdriver	feedback	scene3	NA	NA	NA	NA	1	NA	49	alat	alat	NA	purple_screwdriver	1	O	NA	0
NDpnXKCpJJxDH6r3H	BCS	blue_butterfly	feedback	scene4	NA	NA	NA	NA	1	NA	50	plavi leptir	plavi leptir	NA	blue_butterfly	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	black_calendar	feedback	scene2	NA	NA	NA	NA	1	NA	52	kalendar	kalendar	NA	black_calendar	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	purple_slipper	feedback	scene4	NA	NA	NA	NA	1	NA	53	ljubicasta slapa	ljubicasta slapa	NA	purple_slipper	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	white_guitar	feedback	scene3	NA	NA	NA	NA	1	NA	54	gitara	gitara	NA	white_guitar	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	black_ribbon	feedback	scene4	NA	NA	NA	NA	1	NA	55	masna__crna	masna	koja?	black_ribbon	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	red_calculator	feedback	scene1	NA	NA	NA	NA	1	NA	57	crveni kalkulator	crveni kalkulator	NA	red_calculator	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	orange_drum	feedback	scene1	NA	NA	NA	NA	1	NA	58	narancasti bubanj	narancasti bubanj	NA	orange_drum	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	red_wallet	feedback	scene3	NA	NA	NA	NA	1	NA	60	novcanik	novcanik	NA	red_wallet	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	red_book	feedback	scene1	NA	NA	NA	NA	1	NA	61	crvena knjiga	crvena knjiga	NA	red_book	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	black_helicopter	feedback	scene4	NA	NA	NA	NA	1	NA	63	crni helikopter	crni helikopter	NA	black_helicopter	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	blue_flower	feedback	scene3	NA	NA	NA	NA	1	NA	64	cvijet	cvijet	NA	blue_flower	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	white_mask	feedback	scene3	NA	NA	NA	NA	1	NA	65	maska	maska	NA	white_mask	1	N	NA	0
NDpnXKCpJJxDH6r3H	BCS	red_belt	feedback	scene1	NA	NA	NA	NA	1	NA	66	crveni remen	crveni remen	NA	red_belt	1	CN	NA	1
NDpnXKCpJJxDH6r3H	BCS	red_door	feedback	scene2	NA	NA	NA	NA	1	NA	67	vrata	vrata	NA	red_door	1	N	NA	0
